frame,tid,cx,cy,yaw,hit,speed,moving,score,length
237,89,25.296114,-27.247148,-4.138071,1,1.566465,0,4.000000,1.791283
237,95,10.748954,27.707104,-6.283185,1,0.089431,0,1.000000,0.448472
237,96,24.526893,-36.200732,-6.425234,1,1.854522,0,21.000000,3.129751
237,107,14.039703,3.165782,-2.660444,1,0.161994,0,37.000000,0.977180
237,109,15.453218,34.309188,-1.570796,1,0.030129,0,1.000000,0.000000
237,103,12.153061,34.244540,-1.997504,0,5.150826,1,2.000000,0.112134
237,106,38.324855,6.365083,-3.094201,0,1.079286,0,7.000000,0.466223
238,2,14.920429,30.524312,-3.141593,1,0.335532,0,1.000000,1.638985
238,3,30.979311,-28.045166,-1.570796,1,0.436240,0,1.000000,1.746628
238,7,40.156500,-9.197198,-2.462214,1,0.018357,0,14.000000,1.241978
238,89,24.858103,-27.065379,-4.236107,1,0.782782,0,2.000000,0.691612
238,95,10.690261,27.695213,-6.283185,1,0.065043,0,1.000000,0.448472
238,96,24.505823,-36.084831,-6.439405,1,1.779229,0,26.000000,3.391861
238,103,12.035582,34.275112,-2.108055,1,4.436353,1,3.000000,0.227890
238,107,14.215398,3.318756,3.753242,1,0.626548,0,81.000000,1.743187
238,109,15.451227,34.304775,-1.570796,1,0.013277,0,1.000000,0.000000
238,106,38.217113,6.371420,-3.094201,0,1.079286,0,7.000000,0.466223
239,7,40.154988,-9.205656,-2.382031,1,0.024025,0,17.000000,1.339405
239,89,26.047706,-27.447859,-4.712389,1,3.411053,0,1.000000,0.691612
239,96,24.616436,-35.542635,-6.441963,1,2.166413,0,47.000000,7.113607
239,103,11.936530,34.297733,-1.570796,1,3.861063,1,1.000000,0.227890
239,107,14.590880,3.647400,3.792192,1,1.834164,0,167.000000,3.853883
239,3,30.970825,-28.002375,-1.570796,0,0.436240,0,1.000000,1.746628
239,106,38.109370,6.377758,-3.094201,0,1.079286,0,7.000000,0.466223
239,2,14.940488,30.551209,-3.141593,0,0.335532,0,1.000000,1.638985
240,3,30.976545,-28.174722,-1.365679,1,0.212342,0,4.000000,2.135548
240,7,40.150146,-9.214144,-2.556560,1,0.032154,0,17.000000,1.328131
240,89,25.514456,-27.265384,-4.411435,1,1.043542,0,5.000000,0.739295
240,96,24.606772,-35.488074,-6.584754,1,1.988688,0,37.000000,3.230246
240,103,11.875413,34.277907,-1.936343,1,3.349546,1,2.000000,0.111754
240,106,36.396044,6.257578,-3.010790,1,3.827326,0,8.000000,0.557669
240,107,14.884700,3.782152,-8.500646,1,2.197124,0,317.000000,4.588646
240,2,14.960547,30.578106,-3.141593,0,0.335532,0,1.000000,1.638985
241,2,14.978008,30.624839,-3.170355,1,0.351049,0,2.000000,0.476738
241,3,31.007130,-28.315685,-7.654337,1,0.043269,0,2.000000,1.983608
241,7,40.157193,-9.208385,-2.509637,1,0.018924,0,17.000000,1.256563
241,89,26.140203,-27.752402,-4.712389,1,0.664826,0,2.000000,2.301859
241,96,24.586540,-35.543873,-6.460324,1,1.710591,0,26.000000,3.227077
241,106,35.698699,6.231608,-3.241030,1,4.345904,0,7.000000,0.467357
241,103,11.540459,34.278631,-1.936343,0,3.349546,1,2.000000,0.111754
242,2,14.949805,30.635223,-3.553348,1,0.308395,0,5.000000,1.124989
242,3,30.988584,-28.213805,-1.570796,1,0.143060,0,1.000000,1.983608
242,7,40.159945,-9.206499,-2.519718,1,0.013618,0,18.000000,1.265648
242,96,24.705475,-35.300267,-6.573456,1,1.786424,0,37.000000,7.836580
242,103,11.703883,34.283687,-1.901470,1,2.662249,1,2.000000,0.111934
242,112,42.914349,6.975613,-3.028682,1,0.000000,0,8.000000,1.481390
242,89,26.102786,-27.807356,-4.712389,0,0.664826,0,2.000000,2.301859
242,106,35.264444,6.214546,-3.241030,0,4.345904,1,7.000000,0.467357
243,2,14.943482,30.547288,-2.836435,1,0.197274,0,6.000000,2.745024
243,3,31.009106,-28.353092,-7.735325,1,0.033639,0,2.000000,1.994019
243,7,40.165538,-9.204383,-2.509374,1,0.009162,0,17.000000,1.228340
243,89,26.869683,-27.868937,-4.712389,1,1.043702,0,1.000000,2.301859
243,96,24.687048,-35.357548,-0.234424,1,1.526708,0,33.000000,3.439100
243,103,11.775991,34.263450,-1.857650,1,2.221981,1,2.000000,0.111892
243,106,34.662071,6.013001,-2.810872,1,4.617771,1,4.000000,0.544616
243,112,42.828998,6.977272,-3.168394,1,0.070636,0,15.000000,1.855029
243,113,24.429625,-26.948174,-1.225797,1,0.000000,0,3.000000,0.723660
244,2,15.053487,30.203154,-3.141593,1,0.316252,0,1.000000,2.745024
244,3,31.041838,-28.485371,-7.702199,1,0.166784,0,4.000000,2.069027
244,7,40.172117,-9.193296,-2.459334,1,0.010102,0,16.000000,1.258530
244,89,24.836001,-28.367341,-4.712389,1,1.309471,0,1.000000,2.301859
244,96,24.660846,-35.426886,-0.172409,1,1.282244,0,20.000000,3.195776
244,103,11.822932,34.257608,-2.159153,1,1.886874,1,2.000000,0.115081
244,106,34.074734,6.058652,-2.557661,1,4.790698,1,3.000000,0.227787
244,112,42.646376,6.961232,-2.993182,1,0.448594,0,30.000000,1.856426
245,2,15.007506,30.258832,-3.444686,1,0.208611,0,4.000000,1.175045
245,3,31.047889,-28.603055,-7.707148,1,0.275956,0,6.000000,2.108391
245,7,40.151420,-9.211153,3.838376,1,0.021958,0,17.000000,1.370804
245,89,24.499753,-28.749408,-5.365489,1,2.108899,0,3.000000,0.235733
245,96,24.642695,-35.469001,-6.564487,1,1.094649,0,29.000000,2.726168
245,103,11.860578,34.259622,-1.971354,1,1.614298,1,2.000000,0.111995
245,112,41.871094,6.908945,-2.924248,1,2.475159,0,45.000000,9.880887
245,114,27.447639,-27.948290,-1.570796,1,0.000000,0,1.000000,0.000000
245,106,33.596722,6.026839,-2.557661,0,4.790698,1,3.000000,0.227787
246,2,14.932827,30.224253,-3.025481,1,0.171944,0,4.000000,0.251055
246,3,31.030502,-28.478420,-1.570796,1,0.109408,0,1.000000,2.108391
246,7,40.127883,-9.227627,-2.443476,1,0.051322,0,14.000000,1.115330
246,89,24.360865,-28.062388,-5.859757,1,1.603590,0,2.000000,0.702279
246,96,24.601298,-35.560181,-6.401223,1,0.875866,0,29.000000,3.326065
246,112,41.931237,7.071834,-2.768622,1,1.657761,0,41.000000,2.492823
246,114,27.390233,-27.889838,-1.570796,1,0.067791,0,1.000000,0.000000
246,103,11.699156,34.258082,-1.971354,0,1.614298,0,2.000000,0.111995
246,106,33.118709,5.995025,-2.557661,0,4.790698,1,3.000000,0.227787
247,2,14.939885,30.318463,-3.084514,1,0.075286,0,2.000000,0.188787
247,3,31.047230,-28.557776,-7.687021,1,0.185414,0,2.000000,1.897385
247,7,40.119582,-9.227091,-2.512675,1,0.052752,0,18.000000,1.179232
247,89,24.078399,-27.999502,-6.283185,1,1.242544,0,2.000000,0.447973
247,96,24.570952,-35.650637,-6.407619,1,0.683480,0,32.000000,3.367008
247,103,11.807935,34.236247,-1.857615,1,1.310774,0,2.000000,0.111797
247,106,32.226543,5.831023,-2.966347,1,5.304844,1,9.000000,0.593328
247,112,41.825389,7.356646,-2.167354,1,1.765581,0,25.000000,2.756727
248,2,14.899139,30.298317,-2.412776,1,0.061530,0,3.000000,0.561140
248,7,40.096643,-9.239181,-2.481976,1,0.075747,0,17.000000,1.240587
248,89,26.455233,-28.397514,-12.514495,1,1.449471,0,5.000000,0.447973
248,96,24.555159,-35.695883,-6.539059,1,0.561279,0,30.000000,2.740871
248,106,31.328003,5.673627,-2.724372,1,5.744437,1,11.000000,0.591953
248,112,41.670717,7.751811,-2.032106,1,2.211756,0,11.000000,0.388462
248,116,26.625954,12.944836,-3.190707,1,0.000000,0,2.000000,0.090638
248,103,11.676913,34.232424,-1.857615,0,1.310774,0,2.000000,0.111797
248,3,31.049121,-28.576221,-7.687021,0,0.185414,0,2.000000,1.897385
249,2,14.861733,30.314860,-1.870206,1,0.047447,0,10.000000,1.008049
249,7,40.111495,-9.230244,-2.480348,1,0.047942,0,16.000000,1.206703
249,89,26.941200,-28.097257,-6.283185,1,0.529011,0,9.000000,8.812500
249,96,24.560911,-35.787548,-6.474457,1,0.397863,0,33.000000,3.806028
249,103,11.839014,34.200283,-1.570796,1,1.003922,0,1.000000,0.111797
249,106,30.550791,5.504947,-2.950980,1,5.989037,1,8.000000,0.468482
249,112,41.374398,7.936843,-8.327812,1,2.450148,1,17.000000,1.455448
249,116,26.534904,13.119231,-3.141593,1,0.162786,0,1.000000,0.090638
249,3,31.051012,-28.594666,-7.687021,0,0.185414,0,2.000000,1.897385
250,2,14.832566,30.312297,-1.984051,1,0.068975,0,7.000000,0.877266
250,3,31.060102,-28.608244,-7.610449,1,0.181266,0,5.000000,1.706150
250,7,40.111923,-9.221558,-2.545427,1,0.038115,0,17.000000,1.237247
250,89,27.197770,-27.554757,-6.271204,1,0.569570,0,2.000000,1.665167
250,96,24.578755,-35.796832,-0.340195,1,0.338999,0,35.000000,3.094069
250,103,11.951635,34.206185,-1.570796,1,0.784199,0,1.000000,0.111797
250,106,29.882496,5.390703,-3.411493,1,6.076125,1,12.000000,1.064043
250,112,40.817956,7.762347,-8.430998,1,2.687544,1,43.000000,2.966049
250,116,26.391558,13.353481,-2.998217,1,0.716933,0,2.000000,0.194212
250,118,24.317350,-28.907169,-1.570796,1,0.000000,0,1.000000,0.000000
251,2,14.817876,30.386817,-8.093311,1,0.086119,0,7.000000,1.463558
251,3,31.125756,-28.327272,-6.844365,1,0.159738,0,3.000000,1.945809
251,7,40.115042,-9.218956,-2.531190,1,0.029689,0,17.000000,1.317648
251,89,27.221146,-26.877620,-6.283185,1,1.700641,0,1.000000,1.665167
251,96,24.562589,-35.896175,-0.163843,1,0.199993,0,32.000000,3.194122
251,103,11.996607,34.285501,-1.570796,1,0.656981,0,1.000000,0.111797
251,106,29.220852,5.324847,-3.427009,1,6.139047,1,12.000000,0.779827
251,112,40.545809,7.926762,-8.636438,1,2.764258,1,16.000000,0.769276
251,118,24.278666,-28.093896,-1.417638,1,0.155002,0,2.000000,0.054859
251,116,26.354880,13.415082,-2.998217,0,0.716933,0,2.000000,0.194212
252,2,14.805916,30.451634,-8.034572,1,0.139318,0,8.000000,1.499496
252,3,31.202681,-28.358994,-6.456061,1,0.182492,0,4.000000,3.545116
252,7,40.118022,-9.210457,-2.491782,1,0.022290,0,16.000000,1.263124
252,89,26.212256,-26.804420,-6.283185,1,2.566475,0,1.000000,1.665167
252,96,24.566645,-35.981083,-6.448180,1,0.094283,0,30.000000,3.796284
252,106,28.565695,5.258972,-3.311896,1,6.187886,1,3.000000,0.569672
252,112,39.925168,7.699475,-8.467039,1,3.136466,1,67.000000,2.679092
252,116,26.052060,13.963875,-2.678390,1,2.106998,0,3.000000,0.181520
252,118,24.237674,-28.688772,-6.931155,1,0.876793,0,3.000000,0.236037
252,103,11.930987,34.288685,-1.570796,0,0.656981,0,1.000000,0.111797
253,2,14.817345,30.512893,-7.745881,1,0.180871,0,7.000000,2.648062
253,3,31.236444,-27.980244,-6.976760,1,0.172800,0,4.000000,3.545116
253,7,40.127110,-9.203083,-2.461632,1,0.014212,0,16.000000,1.341904
253,89,25.212954,-26.812593,-6.283185,1,4.178562,0,1.000000,1.665167
253,96,24.560746,-36.042940,-6.462341,1,0.064113,0,32.000000,3.717051
253,106,27.931843,5.069975,-3.260846,1,6.225739,1,10.000000,0.717821
253,118,24.101835,-29.642294,-6.283185,1,2.960934,0,1.000000,0.236037
253,112,39.617995,7.762872,-8.467039,0,3.136466,1,67.000000,2.679092
253,103,11.865366,34.291868,-1.570796,0,0.656981,0,1.000000,0.111797
254,2,14.805565,30.434984,-7.463297,1,0.090062,0,7.000000,1.470871
254,3,31.295789,-28.729291,-6.283185,1,0.789339,0,1.000000,3.545116
254,7,40.175373,-9.180875,-2.514292,1,0.056833,0,20.000000,1.334660
254,89,24.507048,-26.828490,-6.283185,1,4.786067,1,1.000000,1.665167
254,96,24.559017,-36.099755,-6.516903,1,0.091482,0,34.000000,3.403540
254,106,27.320982,4.849680,-3.028658,1,6.241999,1,18.000000,1.112897
254,112,38.987477,7.692347,-8.603756,1,3.522360,1,2.000000,0.203897
254,103,11.799745,34.295052,-1.570796,0,0.656981,0,1.000000,0.111797
254,118,24.059509,-29.935346,-6.283185,0,2.960934,0,1.000000,0.236037
255,2,14.783654,30.438746,-8.121396,1,0.100813,0,9.000000,1.153984
255,3,31.173341,-28.448472,-6.283185,1,0.188215,0,1.000000,3.545116
255,7,40.167794,-9.176323,-2.464709,1,0.047668,0,15.000000,1.170231
255,89,24.046480,-26.860382,-6.283185,1,4.730859,1,1.000000,1.665167
255,96,24.579266,-36.114359,-6.529741,1,0.084091,0,28.000000,3.269165
255,103,11.963405,34.271187,-1.948026,1,0.438945,0,3.000000,0.223386
255,106,26.733437,4.622476,-3.078283,1,6.235433,1,14.000000,1.011780
255,112,38.708234,7.775965,-7.821457,1,3.443989,1,12.000000,0.381742
255,118,24.017182,-30.228399,-6.283185,0,2.960934,1,1.000000,0.236037
256,2,14.760065,30.426837,-1.879771,1,0.105263,0,8.000000,1.463871
256,7,40.157162,-9.182369,-2.463750,1,0.029705,0,15.000000,1.224497
256,96,24.747894,-35.703020,-6.415707,1,0.421954,0,36.000000,8.143937
256,106,26.165121,4.349490,-2.823121,1,6.222113,1,8.000000,0.573882
256,112,38.164972,7.361519,-2.225443,1,3.643564,1,95.000000,2.708735
256,3,31.163106,-28.464267,-6.283185,0,0.188215,0,1.000000,3.545116
256,89,23.576675,-26.804758,-6.283185,0,4.730859,1,1.000000,1.665167
256,103,11.919515,34.271807,-1.948026,0,0.438945,0,3.000000,0.223386
256,118,23.974856,-30.521452,-6.283185,0,2.960934,1,1.000000,0.236037
257,2,14.772229,30.374476,-7.445016,1,0.074711,0,7.000000,2.055212
257,3,31.174215,-28.895097,-6.116502,1,1.039220,0,4.000000,2.192692
257,7,40.159741,-9.187056,-2.465551,1,0.024214,0,19.000000,1.309572
257,89,23.540390,-26.889366,-6.283185,1,3.994981,1,1.000000,1.665167
257,96,24.708693,-35.819896,-6.413695,1,0.237677,0,34.000000,3.300869
257,103,12.070972,34.273620,-1.997488,1,0.260018,0,2.000000,0.112211
257,106,25.611566,4.064315,-2.844441,1,6.201997,1,10.000000,0.630092
257,112,37.647517,7.089672,-2.364397,1,3.831748,1,106.000000,2.753826
257,121,27.152880,-26.017179,-1.570796,1,0.000000,0,1.000000,0.000000
257,118,23.932529,-30.814504,-6.283185,0,2.960934,1,1.000000,0.236037
258,2,14.763950,30.382049,-1.903624,1,0.073688,0,8.000000,1.155418
258,3,31.256751,-28.798200,-6.584570,1,0.645512,0,5.000000,3.354600
258,7,40.150815,-9.195135,-2.487468,1,0.008086,0,17.000000,1.181210
258,89,23.493028,-26.929285,-6.283185,1,3.460308,1,1.000000,1.665167
258,96,24.696116,-35.889932,-6.579830,1,0.135827,0,29.000000,3.016180
258,103,12.163004,34.281294,-1.927586,1,0.152368,0,2.000000,0.111940
258,106,24.961119,3.724333,-2.767676,1,6.308803,1,13.000000,0.764697
258,112,37.000516,6.875374,-2.393852,1,4.145569,1,117.000000,2.718857
258,118,23.942481,-30.766231,-6.283185,1,2.431896,1,1.000000,0.236037
258,121,27.260996,-26.120778,-1.570796,1,0.123901,0,1.000000,0.000000
259,2,14.749228,30.384503,-1.940341,1,0.081552,0,9.000000,0.820656
259,3,31.213623,-29.038333,-6.169820,1,0.967557,0,4.000000,2.097929
259,7,40.156189,-9.196744,-2.513940,1,0.011474,0,14.000000,1.170065
259,89,23.535317,-26.915767,-5.843431,1,2.919153,1,4.000000,0.695457
259,96,24.699192,-35.927684,-6.511894,1,0.091276,0,31.000000,3.398600
259,103,12.216467,34.261028,-1.831379,1,0.088073,0,2.000000,0.112053
259,106,24.353007,3.360318,-2.867140,1,6.371579,1,13.000000,0.901010
259,112,36.389890,6.679596,-2.896827,1,4.383639,1,121.000000,2.510122
259,118,23.908164,-31.006987,-6.283185,0,2.431896,1,1.000000,0.236037
259,121,27.269942,-26.129350,-1.570796,0,0.123901,0,1.000000,0.000000
260,2,14.731640,30.355807,-8.306921,1,0.099256,0,7.000000,0.518196
260,3,31.199088,-29.115673,-6.125038,1,0.933376,0,3.000000,1.823090
260,7,40.147911,-9.202827,-2.483288,1,0.003802,0,14.000000,1.278582
260,89,23.604829,-26.896217,-5.978038,1,2.446101,1,7.000000,0.731969
260,96,24.680292,-36.005324,-6.455204,1,0.054010,0,27.000000,3.431303
260,106,23.767824,3.014578,-3.001094,1,6.402028,1,23.000000,1.191828
260,112,35.939608,6.815410,-3.544922,1,4.372717,1,17.000000,0.734913
260,118,23.944548,-30.947093,-6.283185,1,2.035912,1,1.000000,0.236037
260,121,27.357025,-27.166341,-1.570796,1,2.501467,0,1.000000,0.000000
260,103,12.207683,34.260379,-1.831379,0,0.088073,0,2.000000,0.112053
261,2,14.721236,30.350985,-8.257979,1,0.100968,0,6.000000,1.103130
261,3,31.100351,-28.782694,-5.623565,1,0.290665,0,2.000000,0.129810
261,7,40.135108,-9.208363,-2.461181,1,0.016813,0,13.000000,1.122513
261,89,23.606581,-27.315710,-6.226538,1,2.158338,1,6.000000,2.231043
261,96,24.663972,-36.061656,-6.475300,1,0.095660,0,34.000000,3.527203
261,106,23.208150,2.635232,-2.828954,1,6.419454,1,24.000000,1.025246
261,112,35.458641,6.900933,-3.660409,1,4.409459,1,22.000000,1.152893
261,121,27.394890,-27.653146,-1.570796,1,3.075930,0,1.000000,0.000000
261,122,10.647390,27.852160,-1.570796,1,0.000000,0,1.000000,0.000000
261,103,12.198900,34.259730,-1.831379,0,0.088073,0,2.000000,0.112053
261,118,23.919339,-31.149117,-6.283185,0,2.035912,1,1.000000,0.236037
262,2,14.718963,30.320102,-8.568655,1,0.109702,0,3.000000,0.564590
262,3,31.084568,-28.833653,-6.283185,1,0.324507,0,2.000000,2.027479
262,7,40.132634,-9.221247,-2.587120,1,0.027368,0,16.000000,1.277868
262,89,23.621642,-27.236409,-5.773141,1,1.867210,1,5.000000,0.443958
262,96,24.655601,-36.052986,-6.598974,1,0.074044,0,27.000000,2.553524
262,103,12.265715,34.256824,-1.962685,1,0.018548,0,2.000000,0.111904
262,106,22.676740,2.260034,-2.829038,1,6.408928,1,21.000000,1.106417
262,112,34.826659,6.687523,-3.050807,1,4.635281,1,173.000000,2.523806
262,121,27.416856,-27.936220,-1.570796,1,3.020614,1,1.000000,0.000000
262,122,10.609075,27.751939,-1.570796,1,0.088781,0,1.000000,0.000000
262,118,23.894130,-31.351142,-6.283185,0,2.035912,1,1.000000,0.236037
263,2,14.722947,30.304781,-8.465096,1,0.105961,0,5.000000,0.571026
263,3,31.091321,-28.938423,-6.139202,1,0.410715,0,3.000000,1.975578
263,7,40.155385,-9.207066,-2.423951,1,0.012815,0,15.000000,1.194487
263,89,23.669730,-27.167475,-6.022329,1,1.585620,1,7.000000,0.868599
263,96,24.644750,-36.113759,-6.528664,1,0.133457,0,34.000000,3.420782
263,103,12.328830,34.262165,-1.570796,1,0.045101,0,1.000000,0.111904
263,106,22.092766,1.818650,-3.293469,1,6.487711,1,33.000000,1.610623
263,112,34.092342,6.495421,-3.264985,1,4.949527,1,170.000000,2.815601
263,122,10.641403,27.836507,-1.570796,1,0.124551,0,1.000000,0.000000
263,118,23.868922,-31.553166,-6.283185,0,2.035912,1,1.000000,0.236037
263,121,27.444801,-28.236985,-1.570796,0,3.020614,1,1.000000,0.000000
264,2,14.754538,30.331673,-7.692043,1,0.048498,0,7.000000,2.956442
264,3,31.072886,-28.362621,-6.283185,1,0.472451,0,1.000000,1.975578
264,7,40.134905,-9.221706,-2.456163,1,0.023689,0,11.000000,1.100275
264,89,23.643738,-27.143594,-6.283185,1,1.432449,0,1.000000,0.868599
264,96,24.782217,-36.023546,-6.468631,1,0.149296,0,26.000000,7.055716
264,103,12.370489,34.254495,-1.570796,1,0.081460,0,1.000000,0.111904
264,106,21.374982,1.181010,-3.321358,1,6.794724,1,24.000000,2.064494
264,112,33.143394,6.332861,-3.682715,1,5.459747,1,163.000000,2.546810
264,118,24.101153,-30.210583,-5.614754,1,0.481179,1,3.000000,0.346873
264,121,27.325140,-27.266479,-1.570796,1,0.579541,1,1.000000,0.000000
264,122,10.645850,27.848142,-1.570796,0,0.124551,0,1.000000,0.000000
265,2,14.783245,30.356265,-7.692043,1,0.010414,0,7.000000,2.956442
265,3,31.059160,-27.909293,-6.283185,1,0.991233,0,1.000000,1.975578
265,7,40.116590,-9.234680,-2.456163,1,0.045123,0,11.000000,1.100275
265,89,23.630547,-27.123502,-6.283185,1,1.285255,0,1.000000,0.868599
265,96,24.904463,-35.942168,-6.468631,1,0.278469,0,26.000000,7.055716
265,103,12.402612,34.248578,-1.570796,1,0.105619,0,1.000000,0.111904
265,106,20.791456,0.640223,-3.321358,1,6.895125,1,24.000000,2.064494
265,112,32.354467,6.196467,-3.682715,1,5.738693,1,163.000000,2.546810
265,118,24.175083,-29.796470,-5.614754,1,0.083167,1,3.000000,0.346873
265,121,27.264998,-26.783139,-1.570796,1,0.373058,1,1.000000,0.000000
265,122,10.650297,27.859776,-1.570796,0,0.124551,0,1.000000,0.000000
266,2,14.817721,30.367045,-1.570796,1,0.045092,0,1.000000,2.956442
266,3,31.025883,-27.835255,-6.283185,1,0.965335,0,1.000000,1.975578
266,7,40.121636,-9.228075,-8.636900,1,0.030886,0,14.000000,1.179922
266,96,24.872301,-35.959085,-6.566599,1,0.207894,0,31.000000,2.834715
266,103,12.420166,34.257990,-2.117222,1,0.111832,0,2.000000,0.114176
266,106,20.262884,0.082085,-3.299922,1,6.948539,1,20.000000,2.154092
266,112,31.591092,6.090137,-3.857274,1,5.955475,1,155.000000,2.462553
266,118,24.068361,-29.985586,-6.283185,1,0.216089,0,1.000000,0.346873
266,122,10.664053,27.895761,-1.570796,1,0.180139,0,1.000000,0.000000
266,89,23.502071,-27.127072,-6.283185,0,1.285255,0,1.000000,0.868599
267,2,14.822143,30.417363,-2.281931,1,0.075509,0,3.000000,0.341200
267,3,31.035670,-28.090366,-6.114851,1,0.545552,0,3.000000,2.063091
267,7,40.114299,-9.236241,-2.461692,1,0.039673,0,16.000000,1.232407
267,96,24.838160,-36.034269,-6.536174,1,0.147564,0,33.000000,3.590687
267,106,19.759700,-0.487627,-3.269555,1,6.987251,1,24.000000,2.156633
267,112,30.870274,5.986517,-4.024067,1,6.102153,1,194.000000,2.528194
267,89,23.373595,-27.130641,-6.283185,0,1.285255,0,1.000000,0.868599
267,122,10.670485,27.912587,-1.570796,0,0.180139,0,1.000000,0.000000
267,103,12.431343,34.257618,-2.117222,0,0.111832,0,2.000000,0.114176
267,118,24.064929,-30.006920,-6.283185,0,0.216089,0,1.000000,0.346873
268,2,14.812288,30.305846,-2.537221,1,0.076066,0,4.000000,1.466940
268,3,31.061325,-28.336607,-6.146150,1,0.198594,0,4.000000,1.977539
268,7,40.142591,-9.220843,-2.398927,1,0.010435,0,18.000000,1.279133
268,89,23.582943,-27.044687,-5.750194,1,0.934503,0,2.000000,0.681071
268,96,24.801496,-36.063999,-6.534025,1,0.110030,0,35.000000,3.346849
268,106,19.294768,-1.018586,-3.294891,1,6.969440,1,26.000000,2.111877
268,122,10.720663,27.823031,-0.843306,1,0.139770,0,2.000000,0.298469
268,123,26.097473,28.875671,-3.132167,1,0.000000,0,7.000000,0.707035
268,103,12.442520,34.257247,-2.117222,0,0.111832,0,2.000000,0.114176
268,112,30.266534,5.897858,-4.024067,0,6.102153,1,194.000000,2.528194
268,118,24.061498,-30.028255,-6.283185,0,0.216089,0,1.000000,0.346873
269,2,14.845321,30.256012,-2.873781,1,0.133652,0,4.000000,1.882706
269,3,31.061042,-28.431085,-6.150144,1,0.092323,0,2.000000,1.817049
269,7,40.154439,-9.208160,-2.514508,1,0.020569,0,19.000000,1.497993
269,89,23.647787,-27.039171,-6.283185,1,0.773423,0,1.000000,0.681071
269,96,24.789352,-36.104479,-6.568484,1,0.123918,0,30.000000,3.255440
269,103,12.435179,34.272147,-1.570796,1,0.093723,0,1.000000,0.114176
269,106,18.785028,-1.649795,-3.130209,1,7.066136,1,29.000000,2.152279
269,112,29.665785,5.643758,-4.365391,1,6.127721,1,3.000000,0.259447
269,122,10.785877,27.622547,-1.570796,1,0.394526,0,1.000000,0.298469
269,123,26.150975,29.225930,-3.183732,1,0.293182,0,52.000000,2.625786
269,124,18.067747,6.015854,-2.449121,1,0.000000,0,40.000000,1.349329
269,118,24.058066,-30.049590,-6.283185,0,0.216089,0,1.000000,0.346873
270,2,14.820759,30.240851,-2.405664,1,0.125100,0,4.000000,0.543089
270,3,31.083164,-28.511253,-6.052664,1,0.064654,0,2.000000,1.837013
270,7,40.151440,-9.211794,3.868448,1,0.013976,0,16.000000,1.352243
270,89,23.769415,-27.001039,-6.209258,1,0.576836,0,5.000000,0.839397
270,96,24.755336,-36.101460,-6.619391,1,0.093572,0,35.000000,2.974640
270,106,18.385774,-2.205670,-3.610835,1,7.010458,1,18.000000,4.333749
270,123,26.569380,28.229848,-3.409321,1,2.125393,0,62.000000,1.478430
270,124,18.313260,6.308768,-2.316521,1,0.316248,0,30.000000,1.362908
270,103,12.444477,34.273326,-1.570796,0,0.093723,0,1.000000,0.114176
270,112,29.062371,5.537077,-4.365391,0,6.127721,1,3.000000,0.259447
270,118,24.054635,-30.070925,-6.283185,0,0.216089,0,1.000000,0.346873
271,2,14.845728,30.258208,-3.141593,1,0.103412,0,1.000000,0.543089
271,3,31.093729,-28.591369,0.200566,1,0.134242,0,2.000000,1.987217
271,7,40.165820,-9.199491,-2.397809,1,0.032397,0,16.000000,1.227345
271,89,23.865815,-26.989528,-5.995434,1,0.423995,0,3.000000,0.742146
271,96,24.752004,-36.105193,-6.540995,1,0.086662,0,25.000000,3.664782
271,103,12.445284,34.264995,-1.971349,1,0.084619,0,2.000000,0.111919
271,106,18.123470,-2.583100,-3.584626,1,6.721760,1,29.000000,4.391865
271,123,27.016189,27.990118,-3.634935,1,2.798872,0,33.000000,0.771579
271,124,18.568106,6.662873,-2.444904,1,1.184047,0,37.000000,1.141642
271,125,26.503647,32.491798,-3.638405,1,0.000000,0,2.000000,0.013996
271,112,28.458957,5.430397,-4.365391,0,6.127721,1,3.000000,0.259447
271,118,24.051203,-30.092259,-6.283185,0,0.216089,0,1.000000,0.346873
272,2,14.821735,30.237204,-2.372837,1,0.104411,0,4.000000,0.449711
272,7,40.177106,-9.187860,-2.411929,1,0.046399,0,13.000000,1.217157
272,96,24.730813,-36.116865,-6.539445,1,0.090375,0,32.000000,3.250250
272,103,12.434323,34.270871,-2.112208,1,0.065945,0,3.000000,0.227938
272,112,27.572313,5.159524,-3.664493,1,6.440966,1,334.000000,3.023035
272,118,25.272077,-29.363510,-6.183192,1,1.077404,0,6.000000,8.797948
272,124,18.915668,7.102716,-2.352125,1,2.407711,0,27.000000,1.119576
272,125,26.559681,33.018279,-3.074605,1,0.438095,0,2.000000,0.193905
272,126,19.782864,-1.235603,-3.807752,1,0.000000,0,13.000000,1.313947
272,3,31.090973,-28.604508,0.200566,0,0.134242,0,2.000000,1.987217
272,89,23.824442,-26.980254,-5.995434,0,0.423995,0,3.000000,0.742146
272,106,17.609342,-3.016105,-3.584626,0,6.721760,1,29.000000,4.391865
273,2,14.816813,30.238476,-2.845677,1,0.090451,0,8.000000,2.087536
273,7,40.139366,-9.211454,-2.465056,1,0.008919,0,14.000000,1.237104
273,96,24.695689,-36.168805,-6.495100,1,0.146608,0,27.000000,3.202147
273,112,26.672339,4.818979,-3.430491,1,6.746922,1,371.000000,2.993103
273,118,26.217385,-29.011695,-6.200663,1,1.829377,0,10.000000,9.614741
