frame,tid,cls,cx,cy,yaw,vx,vy,heading,hit,speed,moving,score,length,width,is_vehicle
244,69,Car,27.416695,-27.916515,-1.570796,0.104881,-0.305924,-1.240520,0,0.323403,0,1.000000,1.791283,1.834277,0
245,3,Car,15.007504,30.258832,-8.157075,0.155313,-0.139268,-0.730984,1,0.208609,0,4.000000,1.175045,0.099015,0
245,4,Car,31.127138,-28.867834,-2.994759,0.110964,-0.520262,-1.360660,1,0.531964,0,6.000000,2.108391,0.441343,0
245,8,Car,40.151420,-9.211153,3.838376,-0.015036,-0.016003,-2.325034,1,0.021958,0,17.000000,1.370804,0.244095,0
245,69,Car,27.433567,-27.947476,-1.570796,0.110823,-0.306268,-1.223604,1,0.325702,0,1.000000,1.791283,1.834277,0
245,88,Car,24.546158,-35.633485,-6.564487,-0.111932,0.983618,1.684106,1,0.989966,0,29.000000,2.726168,1.213219,1
245,90,Car,11.860578,34.259622,-1.971354,-1.614225,-0.015399,-3.132053,1,1.614298,1,2.000000,0.111995,0.011787,0
245,94,Truck,41.871094,6.908945,-2.924248,-2.469394,-0.168837,-3.073327,1,2.475159,0,45.000000,9.880887,1.212634,1
245,95,Car,24.121040,-28.623017,-1.570796,0.025233,0.300287,1.486962,1,0.301345,0,3.000000,0.235732,0.021236,0
245,91,Car,33.596722,6.026839,-2.557661,-4.780123,-0.318135,-3.075137,0,4.790698,1,3.000000,0.227787,0.044346,0
246,3,Car,14.932825,30.224253,-7.737870,0.060318,-0.161016,-1.212371,1,0.171943,0,4.000000,0.251055,0.123583,0
246,4,Car,31.100567,-28.708418,-3.141593,0.069914,-0.289827,-1.334093,1,0.298141,0,1.000000,2.108391,0.441343,0
246,8,Car,40.127883,-9.227627,-2.443476,-0.039632,-0.032606,-2.453152,1,0.051322,0,14.000000,1.115330,0.196899,0
246,69,Car,27.420554,-27.944585,-1.570796,0.088161,-0.274744,-1.260290,1,0.288542,0,1.000000,1.791283,1.834277,0
246,88,Car,24.519095,-35.700243,-6.401223,-0.129516,0.800675,1.731166,1,0.811082,0,29.000000,3.326065,0.564323,1
246,94,Car,41.931237,7.071834,-2.768622,-1.625559,0.325165,2.944166,1,1.657761,0,41.000000,2.492823,1.985790,1
246,95,Car,24.219167,-27.956346,-1.147368,0.202258,1.479129,1.434898,1,1.492894,0,2.000000,0.702279,0.021236,0
246,90,Car,11.699156,34.258082,-1.971354,-1.614225,-0.015399,-3.132053,0,1.614298,1,2.000000,0.111995,0.011787,0
246,91,Car,33.118709,5.995025,-2.557661,-4.780123,-0.318135,-3.075137,0,4.790698,1,3.000000,0.227787,0.044346,0
247,3,Car,14.939883,30.318463,-1.513718,0.061410,-0.043550,-0.616855,1,0.075285,0,2.000000,0.188787,0.123583,0
247,4,Car,31.108546,-28.755307,-2.974632,0.070997,-0.309478,-1.345289,1,0.317518,0,2.000000,1.897385,0.000002,0
247,8,Car,40.119582,-9.227091,-2.512675,-0.044475,-0.028368,-2.573804,1,0.052752,0,18.000000,1.179232,0.254858,0
247,88,Car,24.501980,-35.768156,-6.407619,-0.134138,0.636381,1.778539,1,0.650365,0,32.000000,3.367008,1.159781,1
247,90,Car,11.807935,34.236247,-1.857615,-1.310216,-0.038233,-3.112420,1,1.310774,0,2.000000,0.111797,0.011787,0
247,91,Car,32.226543,5.831023,-2.966347,-5.283201,-0.478706,-3.051230,1,5.304844,1,9.000000,0.593328,0.119415,0
247,94,Car,41.825389,7.356646,-2.167354,-1.483446,0.957427,2.568452,1,1.765581,0,25.000000,2.756727,1.451511,1
247,95,Car,24.171394,-27.523392,-1.570796,0.045748,2.135203,1.549374,1,2.135693,0,1.000000,0.702279,0.021236,0
247,96,Car,23.945148,-30.384075,-3.392815,0.000000,0.000000,,1,0.000000,0,2.000000,0.447973,1.900000,0
247,69,Car,27.429370,-27.972059,-1.570796,0.088161,-0.274744,-1.260290,0,0.288542,0,1.000000,1.791283,1.834277,0
248,3,Car,14.899138,30.298318,-0.841980,0.010932,-0.060551,-1.392181,1,0.061530,0,3.000000,0.561140,0.046101,0
248,8,Car,40.096643,-9.239181,-2.481976,-0.065116,-0.038698,-2.605379,1,0.075747,0,17.000000,1.240587,0.308245,0
248,69,Car,26.593240,-28.884561,-7.802106,0.790524,0.117559,0.147628,1,0.799217,0,5.000000,1.791283,1.834277,0
248,88,Car,24.498270,-35.792813,-6.539059,-0.123345,0.538179,1.796095,1,0.552133,0,30.000000,2.740871,0.951912,1
248,91,Car,31.328003,5.673627,-2.724372,-5.712416,-0.605685,-3.035958,1,5.744437,1,11.000000,0.591953,0.074053,0
248,94,Car,41.393638,7.178834,-2.572452,-2.117757,0.345167,2.980026,1,2.145701,0,97.000000,2.697074,2.498272,1
248,97,Car,26.625954,12.944836,-3.190707,0.000000,0.000000,,1,0.000000,0,2.000000,0.090638,1.900000,0
248,90,Car,11.676913,34.232424,-1.857615,-1.310216,-0.038233,-3.112420,0,1.310774,0,2.000000,0.111797,0.011787,0
248,4,Car,31.115646,-28.786255,-2.974632,0.070997,-0.309478,-1.345289,0,0.317518,0,2.000000,1.897385,0.000002,0
249,3,Car,14.861732,30.314861,-0.299409,-0.030933,-0.035977,-2.280946,1,0.047447,0,10.000000,1.008049,0.348062,0
249,8,Car,40.111495,-9.230244,-2.480348,-0.041268,-0.024401,-2.607608,1,0.047942,0,16.000000,1.206703,0.204277,0
249,69,Car,26.128297,-28.033898,-7.752842,1.845060,0.971029,0.484455,1,2.084981,0,9.000000,1.791283,1.834277,0
249,88,Car,24.514935,-35.865884,-6.474457,-0.091046,0.396853,1.796315,1,0.407163,0,33.000000,3.806028,1.253281,1
249,90,Car,11.839014,34.200283,-1.570796,-1.001613,-0.068047,-3.073760,1,1.003922,0,1.000000,0.111797,0.011787,0
249,91,Car,30.550791,5.504947,-2.950980,-5.944675,-0.727595,-3.019804,1,5.989037,1,8.000000,0.468482,0.145824,0
249,94,Car,41.165334,7.504515,-2.044626,-2.150827,0.927742,2.734363,1,2.342384,0,17.000000,1.455448,0.553848,0
249,97,Car,26.534904,13.119231,-3.141593,-0.075338,0.144303,2.051955,1,0.162786,0,1.000000,0.090638,1.900000,0
249,4,Car,31.122745,-28.817203,-2.974632,0.070997,-0.309478,-1.345289,0,0.317518,0,2.000000,1.897385,0.000002,0
250,3,Car,14.832565,30.312298,-6.696440,-0.059527,-0.034842,-2.612039,1,0.068975,0,7.000000,0.877266,0.316543,0
250,4,Car,31.115406,-28.777187,-2.898060,0.055784,-0.234709,-1.337452,1,0.241247,0,5.000000,1.706150,0.128403,0
250,8,Car,40.111923,-9.221558,-2.545427,-0.036183,-0.011981,-2.821843,1,0.038115,0,17.000000,1.237247,0.304649,0
250,69,Car,26.735786,-27.596853,-7.842000,2.718693,1.673150,0.551684,1,3.192291,0,2.000000,1.665167,1.834277,0
250,88,Car,24.542523,-35.858567,-0.340195,-0.050135,0.360762,1.708881,1,0.364229,0,35.000000,3.094069,1.082035,1
250,90,Car,11.951635,34.206185,-1.570796,-0.782272,-0.054948,-3.071467,1,0.784199,0,1.000000,0.111797,0.011787,0
250,91,Car,29.882496,5.390703,-3.411493,-6.026668,-0.773668,-3.013917,1,6.076125,1,12.000000,1.064043,0.410368,0
250,94,Car,40.660991,7.437757,-2.147812,-2.672543,0.640006,2.906545,1,2.748108,0,43.000000,2.966049,1.386976,1
250,97,Car,26.391558,13.353481,-2.998217,-0.366777,0.616009,2.107833,1,0.716933,0,2.000000,0.194212,1.900000,0
250,98,Car,24.317350,-28.907169,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
251,3,Car,14.817875,30.386817,-6.522515,-0.069176,0.051294,2.503556,1,0.086118,0,7.000000,1.463558,0.371358,0
251,4,Car,31.168993,-28.456867,-2.131976,0.105578,0.121869,0.856903,1,0.161241,0,3.000000,1.945809,0.139481,0
251,8,Car,40.115042,-9.218956,-2.531190,-0.028663,-0.007739,-2.877867,1,0.029689,0,17.000000,1.317648,0.241631,0
251,69,Car,27.074412,-26.916150,-1.570796,2.853845,2.712515,0.760014,1,3.937279,0,1.000000,1.665167,1.834277,0
251,88,Car,24.534953,-35.943262,-0.163843,-0.052987,0.225997,1.801093,1,0.232126,0,32.000000,3.194122,1.242512,1
251,90,Car,11.996607,34.285501,-1.570796,-0.656209,0.031834,3.093118,1,0.656981,0,1.000000,0.111797,0.011787,0
251,91,Car,29.220852,5.324847,-3.427009,-6.091701,-0.760974,-3.017317,1,6.139047,1,12.000000,0.779827,0.190020,0
251,94,Car,40.428354,7.683875,-8.636438,-2.615660,0.939261,2.796842,1,2.779188,0,16.000000,0.769276,0.231781,0
251,98,Car,24.278666,-28.093896,-1.417638,-0.090435,-0.125885,-2.193757,1,0.155002,0,2.000000,0.054859,0.000000,0
251,97,Car,26.354880,13.415082,-2.998217,-0.366777,0.616009,2.107833,0,0.716933,0,2.000000,0.194212,1.900000,0
252,3,Car,14.805915,30.451634,-6.463775,-0.074773,0.117552,2.137327,1,0.139318,0,8.000000,1.499496,0.382457,0
252,8,Car,40.118022,-9.210457,-2.491782,-0.022137,0.002612,3.024123,1,0.022290,0,16.000000,1.263124,0.272430,0
252,88,Truck,24.684244,-35.684234,-0.182768,0.119607,0.489962,1.331365,1,0.504350,0,38.000000,9.874325,9.888173,1
252,91,Car,28.565695,5.258972,-3.311896,-6.142300,-0.749727,-3.020134,1,6.187886,1,3.000000,0.569671,0.000282,0
252,94,Car,39.837761,7.518725,-8.467039,-3.113749,0.547066,2.967674,1,3.161442,0,67.000000,2.679090,1.458542,1
252,97,Car,26.052060,13.963875,-2.678390,-1.033341,1.836204,2.083383,1,2.106998,0,3.000000,0.181520,0.004034,0
252,4,Car,31.179550,-28.444680,-2.131976,0.105578,0.121869,0.856903,0,0.161241,0,3.000000,1.945809,0.139481,0
252,98,Car,24.269622,-28.106485,-1.417638,-0.090435,-0.125885,-2.193757,0,0.155002,0,2.000000,0.054859,0.000000,0
252,90,Car,11.930987,34.288685,-1.570796,-0.656209,0.031834,3.093118,0,0.656981,0,1.000000,0.111797,0.011787,0
252,69,Car,27.359797,-26.644898,-1.570796,2.853845,2.712515,0.760014,0,3.937279,0,1.000000,1.665167,1.834277,0
253,3,Car,14.817345,30.512893,-6.175085,-0.053705,0.172713,1.872265,1,0.180870,0,7.000000,2.648062,0.770657,1
253,4,Car,31.206358,-28.251622,-8.026604,0.122018,0.304853,1.190074,1,0.328365,0,5.000000,3.848473,1.020294,1
253,8,Car,40.127110,-9.203083,-2.461632,-0.009521,0.010552,2.304901,1,0.014212,0,16.000000,1.341904,0.320377,0
253,88,Car,24.669475,-35.771927,-0.179156,0.089754,0.337304,1.310729,1,0.349041,0,32.000000,3.717051,1.303219,1
253,91,Car,27.931843,5.069975,-3.260846,-6.163904,-0.875274,-3.000536,1,6.225739,1,10.000000,0.717821,0.115934,0
253,94,Car,39.350539,7.228675,-2.262286,-3.361710,0.060927,3.123471,1,3.362262,0,90.000000,2.625156,1.933773,1
253,98,Car,24.131513,-27.427901,-1.570796,-0.312902,1.065467,1.856442,1,1.110463,0,1.000000,0.054859,0.000000,0
253,100,Car,23.954330,-30.684111,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
253,90,Car,11.865366,34.291868,-1.570796,-0.656209,0.031834,3.093118,0,0.656981,0,1.000000,0.111797,0.011787,0
253,69,Car,27.645181,-26.373647,-1.570796,2.853845,2.712515,0.760014,0,3.937279,0,1.000000,1.665167,1.834277,0
254,3,Car,14.805565,30.434984,-5.892501,-0.060865,0.066381,2.312875,1,0.090061,0,7.000000,1.470871,0.463758,0
254,4,Car,31.251224,-28.539479,-1.570796,0.154868,-0.015305,-0.098504,1,0.155622,0,1.000000,3.848473,1.020294,1
254,8,Car,40.175373,-9.180875,-2.514292,0.045418,0.034164,0.644919,1,0.056833,0,20.000000,1.334660,0.265596,0
254,88,Car,24.658221,-35.855462,-6.516903,0.067158,0.206314,1.256100,1,0.216970,0,34.000000,3.403540,1.259344,1
254,91,Car,27.320982,4.849680,-3.028658,-6.157803,-1.021772,-2.977160,1,6.241999,1,18.000000,1.112897,0.185450,0
254,94,Car,38.843000,7.295561,-2.320571,-3.589205,0.141631,3.102153,1,3.591998,0,2.000000,0.203897,1.933773,0
254,98,Car,24.071741,-27.171467,-1.570796,-0.376714,1.401287,1.833421,1,1.451041,0,1.000000,0.054859,0.000000,0
254,90,Car,11.799745,34.295052,-1.570796,-0.656209,0.031834,3.093118,0,0.656981,0,1.000000,0.111797,0.011787,0
254,69,Car,27.930566,-26.102395,-1.570796,2.853845,2.712515,0.760014,0,3.937279,0,1.000000,1.665167,1.834277,0
254,100,Car,23.954330,-30.684111,-1.570796,0.000000,0.000000,,0,0.000000,0,1.000000,0.000000,1.900000,0
255,3,Car,14.783654,30.438746,-6.550600,-0.078572,0.063163,2.464488,1,0.100812,0,9.000000,1.153984,0.367525,0
255,4,Car,31.195137,-28.388509,-1.570796,0.082578,0.138723,1.033863,1,0.161441,0,1.000000,3.848473,1.020294,1
255,8,Car,40.167794,-9.176323,-2.464709,0.031887,0.035433,0.838018,1,0.047668,0,15.000000,1.170231,0.259354,0
255,88,Car,24.668634,-35.896902,-6.529741,0.071288,0.136976,1.090931,1,0.154416,0,28.000000,3.269165,1.120163,1
255,90,Car,11.963405,34.271187,-1.948026,-0.438901,0.006199,3.127469,1,0.438945,0,3.000000,0.223385,0.001293,0
255,91,Car,26.733437,4.622476,-3.078283,-6.126564,-1.160100,-2.954453,1,6.235433,1,14.000000,1.011780,0.287170,0
255,94,Car,38.584613,7.456097,-7.821457,-3.462282,0.326424,3.047590,1,3.477636,0,12.000000,0.381742,0.108307,0
255,98,Car,24.048031,-27.036061,-1.570796,-0.342796,1.389814,1.812618,1,1.431465,0,1.000000,0.054859,0.000000,0
255,69,Car,28.215950,-25.831144,-1.570796,2.853845,2.712515,0.760014,0,3.937279,1,1.000000,1.665167,1.834277,0
255,100,Car,23.954330,-30.684111,-1.570796,0.000000,0.000000,,0,0.000000,0,1.000000,0.000000,1.900000,0
256,3,Car,14.760065,30.426837,-6.592160,-0.096189,0.042753,2.723348,1,0.105262,0,8.000000,1.463871,0.345614,0
256,8,Car,40.157162,-9.182369,-2.463750,0.016460,0.024728,0.983506,1,0.029705,0,15.000000,1.224497,0.212814,0
256,88,Truck,24.827396,-35.511888,-6.415707,0.240672,0.551760,1.159486,1,0.601965,0,36.000000,8.143937,9.968082,1
256,91,Car,26.165121,4.349490,-2.823121,-6.077376,-1.334241,-2.925479,1,6.222113,1,8.000000,0.573882,0.085409,0
256,94,Car,38.090525,7.159875,-2.225443,-3.641494,-0.072173,-3.121776,1,3.642209,0,95.000000,2.708735,1.593683,1
256,4,Car,31.203395,-28.374636,-1.570796,0.082578,0.138723,1.033863,0,0.161441,0,1.000000,3.848473,1.020294,1
256,69,Car,28.501335,-25.559892,-1.570796,2.853845,2.712515,0.760014,0,3.937279,1,1.000000,1.665167,1.834277,0
256,90,Car,11.919515,34.271807,-1.948026,-0.438901,0.006199,3.127469,0,0.438945,0,3.000000,0.223385,0.001293,0
256,98,Car,24.013752,-26.897080,-1.570796,-0.342796,1.389814,1.812618,0,1.431465,0,1.000000,0.054859,0.000000,0
256,100,Car,23.954330,-30.684111,-1.570796,0.000000,0.000000,,0,0.000000,0,1.000000,0.000000,1.900000,0
257,3,Car,14.772229,30.374476,-5.874219,-0.071789,-0.020687,-2.861025,1,0.074710,0,7.000000,2.055214,0.731874,0
257,4,Car,31.207894,-28.619879,-7.687299,0.078776,-0.123300,-1.002267,1,0.146317,0,4.000000,2.192692,0.235607,0
257,8,Car,40.159741,-9.187056,-2.465551,0.017501,0.016735,0.763034,1,0.024214,0,19.000000,1.309572,0.306843,0
257,69,Car,27.631687,-25.803677,-1.570796,1.568269,2.139269,0.938208,1,2.652535,1,1.000000,1.665167,1.834277,0
257,88,Car,24.778527,-35.654092,-6.413695,0.159203,0.331289,1.122825,1,0.367557,0,34.000000,3.300869,1.126055,1
257,90,Car,12.070972,34.273620,-1.997488,-0.259916,0.007292,3.113544,1,0.260018,0,2.000000,0.112211,0.001293,0
257,91,Car,25.611566,4.064315,-2.844441,-6.017126,-1.502982,-2.896817,1,6.201997,1,10.000000,0.630092,0.175533,0
257,94,Car,37.602972,6.954946,-2.364397,-3.786339,-0.304235,-3.061414,1,3.798542,1,106.000000,2.753826,2.711304,1
257,98,Car,24.036450,-26.921066,-1.570796,-0.224384,1.051135,1.781109,1,1.074817,0,1.000000,0.054859,0.000000,0
257,100,Car,23.954330,-30.684111,-1.570796,0.000000,0.000000,,0,0.000000,0,1.000000,0.000000,1.900000,0
258,3,Car,14.763950,30.382049,-6.616013,-0.073021,-0.009888,-3.006993,1,0.073687,0,8.000000,1.155418,0.320776,0
258,4,Car,31.255326,-28.605434,-8.155367,0.118836,-0.096184,-0.680441,1,0.152883,0,5.000000,3.354601,0.852577,1
258,8,Car,40.150815,-9.195135,-2.487468,0.005583,0.005849,0.808650,1,0.008086,0,17.000000,1.181210,0.319868,0
258,69,Car,27.571642,-25.866352,-1.570796,1.341023,1.849435,0.943423,1,2.284459,1,1.000000,1.665167,1.834277,0
258,88,Car,24.756656,-35.748090,-6.579830,0.116994,0.189303,1.017228,1,0.222539,0,29.000000,3.016180,1.004787,1
258,90,Car,12.163004,34.281294,-1.927586,-0.151755,0.013657,3.051843,1,0.152368,0,2.000000,0.111940,0.001293,0
258,91,Car,24.961119,3.724333,-2.767676,-6.071421,-1.714308,-2.866400,1,6.308803,1,13.000000,0.764697,0.121386,0
258,94,Car,36.982554,6.784548,-2.393852,-4.063301,-0.464574,-3.027753,1,4.089773,1,117.000000,2.718857,2.667671,1
258,98,Car,24.039338,-26.918406,-1.570796,-0.176695,0.858217,1.773845,1,0.876218,0,1.000000,0.054859,0.000000,0
258,100,Car,23.954841,-30.684753,-1.570796,0.000711,-0.000895,-0.899697,1,0.001143,0,1.000000,0.000000,1.900000,0
259,3,Car,14.749228,30.384503,-6.652730,-0.081328,-0.006033,-3.067545,1,0.081552,0,9.000000,0.820656,0.400896,0
259,4,Car,31.234518,-28.777669,-7.740616,0.085433,-0.262335,-1.255964,1,0.275896,0,4.000000,2.097929,0.226736,0
259,8,Car,40.156189,-9.196744,-2.513940,0.010959,0.003400,0.300844,1,0.011474,0,14.000000,1.170065,0.589890,0
259,88,Car,24.750946,-35.808176,-6.511894,0.097552,0.101060,0.803058,1,0.140462,0,31.000000,3.398600,1.254704,1
259,90,Car,12.216467,34.261028,-1.831379,-0.087834,-0.006489,-3.067851,1,0.088073,0,2.000000,0.112053,0.001293,0
259,91,Car,24.353007,3.360318,-2.867140,-6.072504,-1.929175,-2.833986,1,6.371579,1,13.000000,0.901010,0.181332,0
259,94,Car,36.386588,6.620270,-2.896827,-4.276732,-0.597180,-3.002855,1,4.318224,1,121.000000,2.510122,1.939041,1
259,98,Car,24.130833,-26.870988,-1.131042,0.012256,0.791745,1.555317,1,0.791840,0,4.000000,0.695457,0.036690,0
259,69,Car,27.705745,-25.681409,-1.570796,1.341023,1.849435,0.943423,0,2.284459,1,1.000000,1.665167,1.834277,0
259,100,Car,23.954912,-30.684843,-1.570796,0.000711,-0.000895,-0.899697,0,0.001143,0,1.000000,0.000000,1.900000,0
260,3,Car,14.731640,30.355807,-6.736124,-0.091910,-0.037473,-2.754455,1,0.099255,0,7.000000,0.518196,0.310782,0
260,4,Car,31.226935,-28.864881,-7.695835,0.068741,-0.325452,-1.362639,1,0.332633,0,3.000000,1.823090,0.089912,0
260,8,Car,40.147911,-9.202827,-2.483288,0.000495,-0.003770,-1.440184,1,0.003802,0,14.000000,1.278582,0.261368,0
260,69,Car,27.664269,-26.492741,-1.570796,1.169843,0.878114,0.643901,1,1.462743,1,1.000000,1.665167,1.834277,0
260,88,Car,24.723863,-35.906349,-6.455204,0.056417,-0.019850,-0.338316,1,0.059807,0,27.000000,3.431303,1.135822,1
260,91,Car,23.767824,3.014578,-3.001094,-6.047858,-2.099851,-2.807409,1,6.402028,1,23.000000,1.191828,0.347626,0
260,94,Car,35.777821,6.484595,-2.596579,-4.478123,-0.681650,-2.990534,1,4.529705,1,154.000000,2.613562,2.451183,1
260,98,Car,24.234825,-26.829185,-1.265649,0.177286,0.731730,1.333094,1,0.752901,0,7.000000,0.731969,0.094200,0
260,100,Car,23.978891,-30.715558,-1.570796,0.037732,-0.048319,-0.907815,1,0.061305,0,1.000000,0.000000,1.900000,0
260,90,Car,12.207683,34.260379,-1.831379,-0.087834,-0.006489,-3.067851,0,0.088073,0,2.000000,0.112053,0.001293,0
261,3,Car,14.721236,30.350985,-6.687183,-0.093267,-0.038675,-2.748505,1,0.100968,0,6.000000,1.103130,0.322117,0
261,4,Car,31.163732,-28.691182,-0.911176,-0.004858,-0.108841,-1.615405,1,0.108949,0,2.000000,0.129810,0.089912,0
261,8,Car,40.135108,-9.208363,-2.461181,-0.013852,-0.009529,-2.539050,1,0.016813,0,13.000000,1.122513,0.236725,0
261,69,Car,27.656210,-26.905470,-1.570796,1.049700,0.397191,0.361735,1,1.122333,1,1.000000,1.665167,1.834277,0
261,88,Car,24.700025,-35.981311,-6.475300,0.023501,-0.101334,-1.342905,1,0.104023,0,34.000000,3.527203,1.003305,1
261,91,Car,23.208150,2.635232,-2.828954,-5.997445,-2.289115,-2.776977,1,6.419454,1,24.000000,1.025246,0.219337,0
261,94,Car,35.189951,6.347600,-3.120511,-4.632728,-0.757629,-2.979489,1,4.694269,1,133.000000,2.642190,1.855000,1
261,98,Car,24.244620,-27.298174,-7.797334,0.165375,-0.082278,-0.461667,1,0.184712,0,6.000000,2.231043,0.242010,0
261,101,Car,10.647390,27.852160,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
261,90,Car,12.198900,34.259730,-1.831379,-0.087834,-0.006489,-3.067851,0,0.088073,0,2.000000,0.112053,0.001293,0
261,100,Car,23.982664,-30.720390,-1.570796,0.037732,-0.048319,-0.907815,0,0.061305,0,1.000000,0.000000,1.900000,0
262,3,Car,14.718963,30.320102,-6.997859,-0.085381,-0.068880,-2.462760,1,0.109701,0,3.000000,0.564590,0.105921,0
262,4,Car,31.147463,-28.742081,-1.429745,-0.021675,-0.151476,-1.712927,1,0.153019,0,2.000000,2.047817,0.089912,0
262,8,Car,40.132634,-9.221247,-2.587120,-0.015067,-0.022847,-2.153803,1,0.027368,0,16.000000,1.277868,0.548817,0
262,69,Car,27.659186,-27.165482,-1.570796,0.951312,0.108054,0.113100,1,0.957429,0,1.000000,1.665167,1.834277,0
262,88,Car,24.684837,-35.989337,-6.598974,0.003921,-0.098980,-1.531205,1,0.099057,0,27.000000,2.553524,0.934448,1
262,90,Car,12.265715,34.256824,-1.962685,-0.016423,-0.008621,-2.658218,1,0.018548,0,2.000000,0.111904,0.001293,0
262,91,Car,22.676740,2.260034,-2.829038,-5.921055,-2.452644,-2.748885,1,6.408928,1,21.000000,1.106417,0.239052,0
262,94,Car,34.598203,6.219737,-3.050807,-4.773997,-0.814917,-2.972523,1,4.843050,1,173.000000,2.523806,1.783054,1
262,98,Car,24.258230,-27.189900,-1.060752,0.161234,0.082467,0.472786,1,0.181101,0,5.000000,0.443958,0.072582,0
262,101,Car,10.609075,27.751939,-1.570796,-0.031704,-0.082927,-1.935961,1,0.088781,0,1.000000,0.000000,1.900000,0
262,100,Car,23.986437,-30.725222,-1.570796,0.037732,-0.048319,-0.907815,0,0.061305,0,1.000000,0.000000,1.900000,0
263,3,Car,14.722947,30.304781,-6.894300,-0.071387,-0.078304,-2.310018,1,0.105960,0,5.000000,0.571026,0.122496,0
263,4,Car,31.145722,-28.831930,-7.709998,-0.021215,-0.232116,-1.661940,1,0.233084,0,3.000000,1.975578,0.155371,0
263,8,Car,40.155385,-9.207066,-2.423951,0.012011,-0.004467,-0.356086,1,0.012815,0,15.000000,1.194487,0.195503,0
263,88,Car,24.667881,-36.064882,-6.528664,-0.015447,-0.172268,-1.660227,1,0.172960,0,34.000000,3.420782,1.163750,1
263,90,Car,12.328830,34.262165,-1.570796,0.045018,-0.002736,-0.060691,1,0.045101,0,1.000000,0.111904,0.001293,0
263,91,Car,22.092766,1.818650,-3.293469,-5.911964,-2.671905,-2.717119,1,6.487711,1,33.000000,1.610623,0.435047,0
263,94,Car,33.899646,6.103376,-3.264985,-5.016864,-0.853209,-2.973136,1,5.088899,1,170.000000,2.815601,2.197086,1
263,98,Car,24.299526,-27.101552,-1.309940,0.195007,0.189934,0.772220,1,0.272218,0,7.000000,0.868599,0.075928,0
263,101,Car,10.641403,27.836507,-1.570796,0.044470,0.116341,1.205692,1,0.124551,0,1.000000,0.000000,1.900000,0
263,69,Car,27.754317,-27.154676,-1.570796,0.951312,0.108054,0.113100,0,0.957429,0,1.000000,1.665167,1.834277,0
263,100,Car,23.990210,-30.730054,-1.570796,0.037732,-0.048319,-0.907815,0,0.061305,0,1.000000,0.000000,1.900000,0
264,3,Car,14.754538,30.331673,-6.121247,-0.028119,-0.039514,-2.189284,1,0.048498,0,7.000000,2.956442,0.878479,1
264,4,Car,31.126690,-28.437384,-1.570796,-0.039674,0.223883,1.746183,1,0.227371,0,1.000000,1.975578,0.155371,0
